TID	SDate	TName	SStationID	AStationID	STime	ATime
333	2020/1/30	C5007               	1599	1621	2020/1/30 15:42	2020/1/30 16:49
334	2020/1/31	C5007               	1599	1621	2020/1/31 15:42	2020/1/31 16:49
335	2020/2/1	C5007               	1599	1621	2020/2/1 15:42	2020/2/1 16:49
336	2020/2/2	C5007               	1599	1621	2020/2/2 15:42	2020/2/2 16:49
337	2020/2/3	C5007               	1599	1621	2020/2/3 15:42	2020/2/3 16:49
338	2020/2/4	C5007               	1599	1621	2020/2/4 15:42	2020/2/4 16:49
339	2020/2/5	C5007               	1599	1621	2020/2/5 15:42	2020/2/5 16:49
340	2020/2/6	C5007               	1599	1621	2020/2/6 15:42	2020/2/6 16:49
341	2020/2/7	C5007               	1599	1621	2020/2/7 15:42	2020/2/7 16:49
342	2020/2/8	C5007               	1599	1621	2020/2/8 15:42	2020/2/8 16:49
343	2020/2/9	C5007               	1599	1621	2020/2/9 15:42	2020/2/9 16:49
344	2020/2/10	C5007               	1599	1621	2020/2/10 15:42	2020/2/10 16:49
345	2020/2/11	C5007               	1599	1621	2020/2/11 15:42	2020/2/11 16:49
346	2020/2/12	C5007               	1599	1621	2020/2/12 15:42	2020/2/12 16:49
347	2020/2/13	C5007               	1599	1621	2020/2/13 15:42	2020/2/13 16:49
348	2020/2/14	C5007               	1599	1621	2020/2/14 15:42	2020/2/14 16:49
349	2020/2/15	C5007               	1599	1621	2020/2/15 15:42	2020/2/15 16:49
350	2020/2/16	C5007               	1599	1621	2020/2/16 15:42	2020/2/16 16:49
351	2020/2/17	C5007               	1599	1621	2020/2/17 15:42	2020/2/17 16:49
352	2020/2/18	C5007               	1599	1621	2020/2/18 15:42	2020/2/18 16:49
353	2020/2/19	C5007               	1599	1621	2020/2/19 15:42	2020/2/19 16:49
354	2020/2/20	C5007               	1599	1621	2020/2/20 15:42	2020/2/20 16:49
355	2020/2/21	C5007               	1599	1621	2020/2/21 15:42	2020/2/21 16:49
356	2020/2/22	C5007               	1599	1621	2020/2/22 15:42	2020/2/22 16:49
357	2020/2/23	C5007               	1599	1621	2020/2/23 15:42	2020/2/23 16:49
358	2020/2/24	C5007               	1599	1621	2020/2/24 15:42	2020/2/24 16:49
359	2020/2/25	C5007               	1599	1621	2020/2/25 15:42	2020/2/25 16:49
360	2020/2/26	C5007               	1599	1621	2020/2/26 15:42	2020/2/26 16:49
361	2020/2/27	C5007               	1599	1621	2020/2/27 15:42	2020/2/27 16:49
362	2020/2/28	C5007               	1599	1621	2020/2/28 15:42	2020/2/28 16:49
363	2020/2/29	C5007               	1599	1621	2020/2/29 15:42	2020/2/29 16:49
364	2020/3/1	C5007               	1599	1621	2020/3/1 15:42	2020/3/1 16:49
365	2019/12/2	C5009               	1599	1621	2019/12/2 18:33	2019/12/2 19:48
366	2019/12/3	C5009               	1599	1621	2019/12/3 18:33	2019/12/3 19:48
367	2019/12/4	C5009               	1599	1621	2019/12/4 18:33	2019/12/4 19:48
368	2019/12/5	C5009               	1599	1621	2019/12/5 18:33	2019/12/5 19:48
369	2019/12/6	C5009               	1599	1621	2019/12/6 18:33	2019/12/6 19:48
370	2019/12/7	C5009               	1599	1621	2019/12/7 18:33	2019/12/7 19:48
371	2019/12/8	C5009               	1599	1621	2019/12/8 18:33	2019/12/8 19:48
372	2019/12/9	C5009               	1599	1621	2019/12/9 18:33	2019/12/9 19:48
373	2019/12/10	C5009               	1599	1621	2019/12/10 18:33	2019/12/10 19:48
374	2019/12/11	C5009               	1599	1621	2019/12/11 18:33	2019/12/11 19:48
375	2019/12/12	C5009               	1599	1621	2019/12/12 18:33	2019/12/12 19:48
376	2019/12/13	C5009               	1599	1621	2019/12/13 18:33	2019/12/13 19:48
377	2019/12/14	C5009               	1599	1621	2019/12/14 18:33	2019/12/14 19:48
378	2019/12/15	C5009               	1599	1621	2019/12/15 18:33	2019/12/15 19:48
379	2019/12/16	C5009               	1599	1621	2019/12/16 18:33	2019/12/16 19:48
380	2019/12/17	C5009               	1599	1621	2019/12/17 18:33	2019/12/17 19:48
381	2019/12/18	C5009               	1599	1621	2019/12/18 18:33	2019/12/18 19:48
382	2019/12/19	C5009               	1599	1621	2019/12/19 18:33	2019/12/19 19:48
383	2019/12/20	C5009               	1599	1621	2019/12/20 18:33	2019/12/20 19:48
384	2019/12/21	C5009               	1599	1621	2019/12/21 18:33	2019/12/21 19:48
385	2019/12/22	C5009               	1599	1621	2019/12/22 18:33	2019/12/22 19:48
386	2019/12/23	C5009               	1599	1621	2019/12/23 18:33	2019/12/23 19:48
387	2019/12/24	C5009               	1599	1621	2019/12/24 18:33	2019/12/24 19:48
388	2019/12/25	C5009               	1599	1621	2019/12/25 18:33	2019/12/25 19:48
389	2019/12/26	C5009               	1599	1621	2019/12/26 18:33	2019/12/26 19:48
390	2019/12/27	C5009               	1599	1621	2019/12/27 18:33	2019/12/27 19:48
391	2019/12/28	C5009               	1599	1621	2019/12/28 18:33	2019/12/28 19:48
392	2019/12/29	C5009               	1599	1621	2019/12/29 18:33	2019/12/29 19:48
393	2019/12/30	C5009               	1599	1621	2019/12/30 18:33	2019/12/30 19:48
394	2019/12/31	C5009               	1599	1621	2019/12/31 18:33	2019/12/31 19:48
395	2020/1/1	C5009               	1599	1621	2020/1/1 18:33	2020/1/1 19:48
396	2020/1/2	C5009               	1599	1621	2020/1/2 18:33	2020/1/2 19:48
397	2020/1/3	C5009               	1599	1621	2020/1/3 18:33	2020/1/3 19:48
398	2020/1/4	C5009               	1599	1621	2020/1/4 18:33	2020/1/4 19:48
399	2020/1/5	C5009               	1599	1621	2020/1/5 18:33	2020/1/5 19:48
400	2020/1/6	C5009               	1599	1621	2020/1/6 18:33	2020/1/6 19:48
401	2020/1/7	C5009               	1599	1621	2020/1/7 18:33	2020/1/7 19:48
402	2020/1/8	C5009               	1599	1621	2020/1/8 18:33	2020/1/8 19:48
403	2020/1/9	C5009               	1599	1621	2020/1/9 18:33	2020/1/9 19:48
404	2020/1/10	C5009               	1599	1621	2020/1/10 18:33	2020/1/10 19:48
405	2020/1/11	C5009               	1599	1621	2020/1/11 18:33	2020/1/11 19:48
406	2020/1/12	C5009               	1599	1621	2020/1/12 18:33	2020/1/12 19:48
407	2020/1/13	C5009               	1599	1621	2020/1/13 18:33	2020/1/13 19:48
408	2020/1/14	C5009               	1599	1621	2020/1/14 18:33	2020/1/14 19:48
409	2020/1/15	C5009               	1599	1621	2020/1/15 18:33	2020/1/15 19:48
410	2020/1/16	C5009               	1599	1621	2020/1/16 18:33	2020/1/16 19:48
411	2020/1/17	C5009               	1599	1621	2020/1/17 18:33	2020/1/17 19:48
412	2020/1/18	C5009               	1599	1621	2020/1/18 18:33	2020/1/18 19:48
413	2020/1/19	C5009               	1599	1621	2020/1/19 18:33	2020/1/19 19:48
414	2020/1/20	C5009               	1599	1621	2020/1/20 18:33	2020/1/20 19:48
415	2020/1/21	C5009               	1599	1621	2020/1/21 18:33	2020/1/21 19:48
416	2020/1/22	C5009               	1599	1621	2020/1/22 18:33	2020/1/22 19:48
417	2020/1/23	C5009               	1599	1621	2020/1/23 18:33	2020/1/23 19:48
418	2020/1/24	C5009               	1599	1621	2020/1/24 18:33	2020/1/24 19:48
419	2020/1/25	C5009               	1599	1621	2020/1/25 18:33	2020/1/25 19:48
420	2020/1/26	C5009               	1599	1621	2020/1/26 18:33	2020/1/26 19:48
421	2020/1/27	C5009               	1599	1621	2020/1/27 18:33	2020/1/27 19:48
422	2020/1/28	C5009               	1599	1621	2020/1/28 18:33	2020/1/28 19:48
423	2020/1/29	C5009               	1599	1621	2020/1/29 18:33	2020/1/29 19:48
424	2020/1/30	C5009               	1599	1621	2020/1/30 18:33	2020/1/30 19:48
425	2020/1/31	C5009               	1599	1621	2020/1/31 18:33	2020/1/31 19:48
426	2020/2/1	C5009               	1599	1621	2020/2/1 18:33	2020/2/1 19:48
427	2020/2/2	C5009               	1599	1621	2020/2/2 18:33	2020/2/2 19:48
428	2020/2/3	C5009               	1599	1621	2020/2/3 18:33	2020/2/3 19:48
429	2020/2/4	C5009               	1599	1621	2020/2/4 18:33	2020/2/4 19:48
430	2020/2/5	C5009               	1599	1621	2020/2/5 18:33	2020/2/5 19:48
431	2020/2/6	C5009               	1599	1621	2020/2/6 18:33	2020/2/6 19:48
432	2020/2/7	C5009               	1599	1621	2020/2/7 18:33	2020/2/7 19:48
433	2020/2/8	C5009               	1599	1621	2020/2/8 18:33	2020/2/8 19:48
434	2020/2/9	C5009               	1599	1621	2020/2/9 18:33	2020/2/9 19:48
435	2020/2/10	C5009               	1599	1621	2020/2/10 18:33	2020/2/10 19:48
436	2020/2/11	C5009               	1599	1621	2020/2/11 18:33	2020/2/11 19:48
437	2020/2/12	C5009               	1599	1621	2020/2/12 18:33	2020/2/12 19:48
438	2020/2/13	C5009               	1599	1621	2020/2/13 18:33	2020/2/13 19:48
439	2020/2/14	C5009               	1599	1621	2020/2/14 18:33	2020/2/14 19:48
440	2020/2/15	C5009               	1599	1621	2020/2/15 18:33	2020/2/15 19:48
441	2020/2/16	C5009               	1599	1621	2020/2/16 18:33	2020/2/16 19:48
442	2020/2/17	C5009               	1599	1621	2020/2/17 18:33	2020/2/17 19:48
443	2020/2/18	C5009               	1599	1621	2020/2/18 18:33	2020/2/18 19:48
444	2020/2/19	C5009               	1599	1621	2020/2/19 18:33	2020/2/19 19:48
445	2020/2/20	C5009               	1599	1621	2020/2/20 18:33	2020/2/20 19:48
446	2020/2/21	C5009               	1599	1621	2020/2/21 18:33	2020/2/21 19:48
447	2020/2/22	C5009               	1599	1621	2020/2/22 18:33	2020/2/22 19:48
448	2020/2/23	C5009               	1599	1621	2020/2/23 18:33	2020/2/23 19:48
449	2020/2/24	C5009               	1599	1621	2020/2/24 18:33	2020/2/24 19:48
450	2020/2/25	C5009               	1599	1621	2020/2/25 18:33	2020/2/25 19:48
451	2020/2/26	C5009               	1599	1621	2020/2/26 18:33	2020/2/26 19:48
452	2020/2/27	C5009               	1599	1621	2020/2/27 18:33	2020/2/27 19:48
453	2020/2/28	C5009               	1599	1621	2020/2/28 18:33	2020/2/28 19:48
454	2020/2/29	C5009               	1599	1621	2020/2/29 18:33	2020/2/29 19:48
455	2020/3/1	C5009               	1599	1621	2020/3/1 18:33	2020/3/1 19:48
456	2019/12/2	C5010               	1621	1615	2019/12/2 20:03	2019/12/2 21:12
457	2019/12/3	C5010               	1621	1615	2019/12/3 20:03	2019/12/3 21:12
458	2019/12/4	C5010               	1621	1615	2019/12/4 20:03	2019/12/4 21:12
459	2019/12/5	C5010               	1621	1615	2019/12/5 20:03	2019/12/5 21:12
460	2019/12/6	C5010               	1621	1615	2019/12/6 20:03	2019/12/6 21:12
461	2019/12/7	C5010               	1621	1615	2019/12/7 20:03	2019/12/7 21:12
462	2019/12/8	C5010               	1621	1615	2019/12/8 20:03	2019/12/8 21:12
463	2019/12/9	C5010               	1621	1615	2019/12/9 20:03	2019/12/9 21:12
464	2019/12/10	C5010               	1621	1615	2019/12/10 20:03	2019/12/10 21:12
465	2019/12/11	C5010               	1621	1615	2019/12/11 20:03	2019/12/11 21:12
466	2019/12/12	C5010               	1621	1615	2019/12/12 20:03	2019/12/12 21:12
467	2019/12/13	C5010               	1621	1615	2019/12/13 20:03	2019/12/13 21:12
468	2019/12/14	C5010               	1621	1615	2019/12/14 20:03	2019/12/14 21:12
469	2019/12/15	C5010               	1621	1615	2019/12/15 20:03	2019/12/15 21:12
470	2019/12/16	C5010               	1621	1615	2019/12/16 20:03	2019/12/16 21:12
471	2019/12/17	C5010               	1621	1615	2019/12/17 20:03	2019/12/17 21:12
472	2019/12/18	C5010               	1621	1615	2019/12/18 20:03	2019/12/18 21:12
473	2019/12/19	C5010               	1621	1615	2019/12/19 20:03	2019/12/19 21:12
474	2019/12/20	C5010               	1621	1615	2019/12/20 20:03	2019/12/20 21:12
475	2019/12/21	C5010               	1621	1615	2019/12/21 20:03	2019/12/21 21:12
476	2019/12/22	C5010               	1621	1615	2019/12/22 20:03	2019/12/22 21:12
477	2019/12/23	C5010               	1621	1615	2019/12/23 20:03	2019/12/23 21:12
478	2019/12/24	C5010               	1621	1615	2019/12/24 20:03	2019/12/24 21:12
479	2019/12/25	C5010               	1621	1615	2019/12/25 20:03	2019/12/25 21:12
480	2019/12/26	C5010               	1621	1615	2019/12/26 20:03	2019/12/26 21:12
481	2019/12/27	C5010               	1621	1615	2019/12/27 20:03	2019/12/27 21:12
482	2019/12/28	C5010               	1621	1615	2019/12/28 20:03	2019/12/28 21:12
483	2019/12/29	C5010               	1621	1615	2019/12/29 20:03	2019/12/29 21:12
484	2019/12/30	C5010               	1621	1615	2019/12/30 20:03	2019/12/30 21:12
485	2019/12/31	C5010               	1621	1615	2019/12/31 20:03	2019/12/31 21:12
486	2020/1/1	C5010               	1621	1615	2020/1/1 20:03	2020/1/1 21:12
487	2020/1/2	C5010               	1621	1615	2020/1/2 20:03	2020/1/2 21:12
488	2020/1/3	C5010               	1621	1615	2020/1/3 20:03	2020/1/3 21:12
489	2020/1/4	C5010               	1621	1615	2020/1/4 20:03	2020/1/4 21:12
490	2020/1/5	C5010               	1621	1615	2020/1/5 20:03	2020/1/5 21:12
491	2020/1/6	C5010               	1621	1615	2020/1/6 20:03	2020/1/6 21:12
492	2020/1/7	C5010               	1621	1615	2020/1/7 20:03	2020/1/7 21:12
493	2020/1/8	C5010               	1621	1615	2020/1/8 20:03	2020/1/8 21:12
494	2020/1/9	C5010               	1621	1615	2020/1/9 20:03	2020/1/9 21:12
495	2020/1/10	C5010               	1621	1615	2020/1/10 20:03	2020/1/10 21:12
496	2020/1/11	C5010               	1621	1615	2020/1/11 20:03	2020/1/11 21:12
497	2020/1/12	C5010               	1621	1615	2020/1/12 20:03	2020/1/12 21:12
498	2020/1/13	C5010               	1621	1615	2020/1/13 20:03	2020/1/13 21:12
499	2020/1/14	C5010               	1621	1615	2020/1/14 20:03	2020/1/14 21:12
500	2020/1/15	C5010               	1621	1615	2020/1/15 20:03	2020/1/15 21:12
501	2020/1/16	C5010               	1621	1615	2020/1/16 20:03	2020/1/16 21:12
502	2020/1/17	C5010               	1621	1615	2020/1/17 20:03	2020/1/17 21:12
503	2020/1/18	C5010               	1621	1615	2020/1/18 20:03	2020/1/18 21:12
504	2020/1/19	C5010               	1621	1615	2020/1/19 20:03	2020/1/19 21:12
505	2020/1/20	C5010               	1621	1615	2020/1/20 20:03	2020/1/20 21:12
506	2020/1/21	C5010               	1621	1615	2020/1/21 20:03	2020/1/21 21:12
507	2020/1/22	C5010               	1621	1615	2020/1/22 20:03	2020/1/22 21:12
508	2020/1/23	C5010               	1621	1615	2020/1/23 20:03	2020/1/23 21:12
509	2020/1/24	C5010               	1621	1615	2020/1/24 20:03	2020/1/24 21:12
510	2020/1/25	C5010               	1621	1615	2020/1/25 20:03	2020/1/25 21:12
511	2020/1/26	C5010               	1621	1615	2020/1/26 20:03	2020/1/26 21:12
512	2020/1/27	C5010               	1621	1615	2020/1/27 20:03	2020/1/27 21:12
513	2020/1/28	C5010               	1621	1615	2020/1/28 20:03	2020/1/28 21:12
514	2020/1/29	C5010               	1621	1615	2020/1/29 20:03	2020/1/29 21:12
515	2020/1/30	C5010               	1621	1615	2020/1/30 20:03	2020/1/30 21:12
516	2020/1/31	C5010               	1621	1615	2020/1/31 20:03	2020/1/31 21:12
517	2020/2/1	C5010               	1621	1615	2020/2/1 20:03	2020/2/1 21:12
518	2020/2/2	C5010               	1621	1615	2020/2/2 20:03	2020/2/2 21:12
519	2020/2/3	C5010               	1621	1615	2020/2/3 20:03	2020/2/3 21:12
520	2020/2/4	C5010               	1621	1615	2020/2/4 20:03	2020/2/4 21:12
521	2020/2/5	C5010               	1621	1615	2020/2/5 20:03	2020/2/5 21:12
522	2020/2/6	C5010               	1621	1615	2020/2/6 20:03	2020/2/6 21:12
523	2020/2/7	C5010               	1621	1615	2020/2/7 20:03	2020/2/7 21:12
524	2020/2/8	C5010               	1621	1615	2020/2/8 20:03	2020/2/8 21:12
525	2020/2/9	C5010               	1621	1615	2020/2/9 20:03	2020/2/9 21:12
526	2020/2/10	C5010               	1621	1615	2020/2/10 20:03	2020/2/10 21:12
527	2020/2/11	C5010               	1621	1615	2020/2/11 20:03	2020/2/11 21:12
528	2020/2/12	C5010               	1621	1615	2020/2/12 20:03	2020/2/12 21:12
529	2020/2/13	C5010               	1621	1615	2020/2/13 20:03	2020/2/13 21:12
530	2020/2/14	C5010               	1621	1615	2020/2/14 20:03	2020/2/14 21:12
531	2020/2/15	C5010               	1621	1615	2020/2/15 20:03	2020/2/15 21:12
532	2020/2/16	C5010               	1621	1615	2020/2/16 20:03	2020/2/16 21:12
533	2020/2/17	C5010               	1621	1615	2020/2/17 20:03	2020/2/17 21:12
534	2020/2/18	C5010               	1621	1615	2020/2/18 20:03	2020/2/18 21:12
535	2020/2/19	C5010               	1621	1615	2020/2/19 20:03	2020/2/19 21:12
536	2020/2/20	C5010               	1621	1615	2020/2/20 20:03	2020/2/20 21:12
537	2020/2/21	C5010               	1621	1615	2020/2/21 20:03	2020/2/21 21:12
538	2020/2/22	C5010               	1621	1615	2020/2/22 20:03	2020/2/22 21:12
539	2020/2/23	C5010               	1621	1615	2020/2/23 20:03	2020/2/23 21:12
540	2020/2/24	C5010               	1621	1615	2020/2/24 20:03	2020/2/24 21:12
541	2020/2/25	C5010               	1621	1615	2020/2/25 20:03	2020/2/25 21:12
542	2020/2/26	C5010               	1621	1615	2020/2/26 20:03	2020/2/26 21:12
543	2020/2/27	C5010               	1621	1615	2020/2/27 20:03	2020/2/27 21:12
544	2020/2/28	C5010               	1621	1615	2020/2/28 20:03	2020/2/28 21:12
545	2020/2/29	C5010               	1621	1615	2020/2/29 20:03	2020/2/29 21:12
546	2020/3/1	C5010               	1621	1615	2020/3/1 20:03	2020/3/1 21:12
547	2019/12/2	C5021               	1599	1621	2019/12/2 8:07	2019/12/2 9:28
548	2019/12/3	C5021               	1599	1621	2019/12/3 8:07	2019/12/3 9:28
549	2019/12/4	C5021               	1599	1621	2019/12/4 8:07	2019/12/4 9:28
550	2019/12/5	C5021               	1599	1621	2019/12/5 8:07	2019/12/5 9:28
551	2019/12/6	C5021               	1599	1621	2019/12/6 8:07	2019/12/6 9:28
552	2019/12/7	C5021               	1599	1621	2019/12/7 8:07	2019/12/7 9:28
553	2019/12/8	C5021               	1599	1621	2019/12/8 8:07	2019/12/8 9:28
554	2019/12/9	C5021               	1599	1621	2019/12/9 8:07	2019/12/9 9:28
555	2019/12/10	C5021               	1599	1621	2019/12/10 8:07	2019/12/10 9:28
556	2019/12/11	C5021               	1599	1621	2019/12/11 8:07	2019/12/11 9:28
557	2019/12/12	C5021               	1599	1621	2019/12/12 8:07	2019/12/12 9:28
558	2019/12/13	C5021               	1599	1621	2019/12/13 8:07	2019/12/13 9:28
559	2019/12/14	C5021               	1599	1621	2019/12/14 8:07	2019/12/14 9:28
560	2019/12/15	C5021               	1599	1621	2019/12/15 8:07	2019/12/15 9:28
561	2019/12/16	C5021               	1599	1621	2019/12/16 8:07	2019/12/16 9:28
562	2019/12/17	C5021               	1599	1621	2019/12/17 8:07	2019/12/17 9:28
563	2019/12/18	C5021               	1599	1621	2019/12/18 8:07	2019/12/18 9:28
564	2019/12/19	C5021               	1599	1621	2019/12/19 8:07	2019/12/19 9:28
565	2019/12/20	C5021               	1599	1621	2019/12/20 8:07	2019/12/20 9:28
566	2019/12/21	C5021               	1599	1621	2019/12/21 8:07	2019/12/21 9:28
567	2019/12/22	C5021               	1599	1621	2019/12/22 8:07	2019/12/22 9:28
568	2019/12/23	C5021               	1599	1621	2019/12/23 8:07	2019/12/23 9:28
569	2019/12/24	C5021               	1599	1621	2019/12/24 8:07	2019/12/24 9:28
570	2019/12/25	C5021               	1599	1621	2019/12/25 8:07	2019/12/25 9:28
571	2019/12/26	C5021               	1599	1621	2019/12/26 8:07	2019/12/26 9:28
572	2019/12/27	C5021               	1599	1621	2019/12/27 8:07	2019/12/27 9:28
573	2019/12/28	C5021               	1599	1621	2019/12/28 8:07	2019/12/28 9:28
574	2019/12/29	C5021               	1599	1621	2019/12/29 8:07	2019/12/29 9:28
575	2019/12/30	C5021               	1599	1621	2019/12/30 8:07	2019/12/30 9:28
576	2019/12/31	C5021               	1599	1621	2019/12/31 8:07	2019/12/31 9:28
577	2020/1/1	C5021               	1599	1621	2020/1/1 8:07	2020/1/1 9:28
578	2020/1/2	C5021               	1599	1621	2020/1/2 8:07	2020/1/2 9:28
579	2020/1/3	C5021               	1599	1621	2020/1/3 8:07	2020/1/3 9:28
580	2020/1/4	C5021               	1599	1621	2020/1/4 8:07	2020/1/4 9:28
581	2020/1/5	C5021               	1599	1621	2020/1/5 8:07	2020/1/5 9:28
582	2020/1/6	C5021               	1599	1621	2020/1/6 8:07	2020/1/6 9:28
583	2020/1/7	C5021               	1599	1621	2020/1/7 8:07	2020/1/7 9:28
584	2020/1/8	C5021               	1599	1621	2020/1/8 8:07	2020/1/8 9:28
585	2020/1/9	C5021               	1599	1621	2020/1/9 8:07	2020/1/9 9:28
586	2020/1/10	C5021               	1599	1621	2020/1/10 8:07	2020/1/10 9:28
587	2020/1/11	C5021               	1599	1621	2020/1/11 8:07	2020/1/11 9:28
588	2020/1/12	C5021               	1599	1621	2020/1/12 8:07	2020/1/12 9:28
